"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
79.9815922884318,15.0447063395122,17.7982098085632,47.2259101983635,69.7974164642547,72.8720993483666,12.2070416452289,53.3022934870017,62.7431051873782,13.9825649253099,308.616974142047,60.0157148076377,34.4194108081466,291.136064634541,585.016490321502,21.2415181709616,60.1979408828378,11.7388059864096,5.66291934833311,85.6746352299851,49.8378774352745,298.279135406497
75.9730547599359,12.4409496276088,11.6704247883876,56.8745995266075,80.9646843033066,76.6969403276127,12.3278839462082,33.995813577128,37.1023840404684,17.1578293181095,314.823917203401,65.6598632855326,33.1740901976607,303.780784646476,726.855128768392,26.4922920143445,48.7171242823292,13.0107510016027,5.86864733423065,87.8142973244504,49.7806664199324,247.330327416686
75.1067964549419,12.1641888045192,20.0117766742089,87.3613801376096,88.0964022467802,90.0761831948851,10.7926103261917,38.0638947689289,35.3435087604393,18.2911186427752,302.491043322301,73.9939491115164,33.3410469818954,309.439080992573,1096.6829208211,22.2170234248145,67.6348314382085,17.2206408164213,4.74747898448632,87.4399828352103,46.6237054419784,305.555201522527
76.325784983379,10.4119283023911,16.7254909870935,49.8264125900428,68.4009616388219,85.1457131823923,9.71310257089797,34.8876054648803,47.5387380711178,15.8635306494687,313.766786570138,61.3493471590077,37.9144715078792,336.014492442809,589.957880101997,23.4895753660613,53.1268003153024,11.8460584896845,6.27262334528645,88.8737043093749,47.74629196836,256.199361574625
76.694428882471,20.6074989803326,14.0484571080493,57.2687649108946,70.057668059024,80.9061819168537,8.2830977143926,34.3491501901386,49.6910323244714,18.3015662581895,317.223889999588,104.500951514556,38.2994530988878,357.814751938873,823.17308040207,23.2941591175438,41.185659391693,18.2675902679805,5.5047036079964,108.114188238144,50.1528965153878,325.706556533905
84.3717865443752,12.1607354414874,12.8553722513025,35.9023426148573,75.4361689630431,85.9537440866684,16.0730274999582,49.7782878327716,42.8794550960189,17.6572633117659,300.181069069294,57.6358602046171,36.4793541434783,341.885137631568,672.920195287293,25.7687563908907,47.177177872763,15.0179605964437,6.48178025977648,97.7862010534217,51.970570938503,304.981998890136
81.2024100160511,19.5183501740838,13.8416442315017,71.6875831283633,70.7686218088498,71.8985837550681,11.1704134201305,35.1462516487871,54.441926111187,17.630169060204,305.978919694971,75.3196551761169,43.1263833887939,332.319923169935,723.916944865422,24.5344617023692,46.5368635763923,11.9310270159387,6.4102058266948,105.205043286002,47.3875817984503,299.780461686773
84.037603359535,18.4274050390122,20.009954600143,56.0961185154124,55.0606375184693,91.8935678971971,17.0486456455817,38.9666935485258,39.7343040324801,20.4975105163375,312.773927108349,101.56166831514,43.2230544170112,327.472464077452,919.837174487334,23.7455751323589,47.6134804338757,13.4075367792546,3.44197201999982,81.6863503704414,49.8724662034299,280.295845166934
83.3761298463535,15.2951761038467,18.2875720500011,47.1316534405705,63.0823987557426,72.7780469646325,12.8065318530339,52.3408625883732,51.7291445055894,16.7053637175073,303.025906818775,58.0486529196018,35.7240999556001,329.651425646832,661.590052403267,25.2769776856388,36.3917058342825,17.107389074866,3.8226434673072,118.00079202355,46.3892700947143,307.397200410868
76.0384880128014,18.1185950207014,10.3978132208517,58.2387348853733,80.95671801669,83.258377941331,9.41081341972447,37.4741050099167,50.7320497439271,17.839990495551,320.442698475778,70.434995297033,33.9112152470045,290.614027933303,743.379676507408,22.5420766791431,39.0603053653618,13.5288016432449,6.00716580098465,103.191422259182,48.7908454291886,216.47170783234
71.7899966408797,21.7229869257078,17.4745871157427,28.2224487877923,62.7312313636389,82.9258768429346,8.52928991106251,48.2765405698024,35.5567177826879,13.8922090821357,316.504517258534,67.6191798846992,38.3390871720832,320.076736842946,631.309349911856,21.9376715231543,57.5776382329301,11.8810934756658,6.05989031408839,96.0871552336804,49.7312987278966,318.660313193932
73.6265834591172,15.4941620717279,12.291259364297,59.2069467830342,96.02495527258,89.7876246855202,18.9410692354842,48.1354288145446,39.1499291798642,14.0768244462179,304.550115237797,78.9645633994534,40.2170931184701,320.096604529447,683.793850351229,26.806882801326,69.4957237392178,13.7824649767416,4.23393449716843,88.7941623190252,49.5775862461525,313.768304567035
73.8125725283932,10.809567914548,22.8778610174821,54.326401389615,59.6995325090869,85.1952456639021,12.3121921739856,46.7433661657988,42.6814597643603,18.7028454867741,301.760938877689,76.7973326202716,40.8655959861245,315.649972721315,945.016254008791,28.6366870171776,61.931675470885,17.1998194263658,4.66037233837305,111.099527335727,51.124640483742,271.803402140686
80.077365871581,17.1503340349701,12.064084031457,48.3284963335811,91.9233832084831,88.1779890645359,17.4291722187523,36.6555966745867,51.5734405548252,14.0508890033478,320.318152763111,91.3590995063067,36.9389147081694,315.163370272785,821.577791856295,26.4215514620484,65.4570494158902,13.3571657015173,3.97837455708421,91.3598508774285,51.3352566911208,212.168384370154
74.7924354248499,16.3503674242592,15.8919180998931,37.3403120624466,95.2975461738769,72.2489490331135,14.2439602023188,37.6703042482378,45.9109313634949,14.9276079613838,321.131446050566,105.40845433088,39.2663405263645,288.661359197334,772.956748511074,22.7708388692671,56.9574686995643,16.7683761606091,3.57516898833792,99.8174153803157,52.0930021527599,347.83693566616
