"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
72.1918897512846,19.2800846712398,12.8421347650223,40.9726482558715,73.474397537009,77.8312469521838,16.5393486670425,40.5255116328415,41.0961422214463,14.910900977551,317.612332553235,59.6312575095804,35.3596225888975,337.617712190836,621.192315000084,25.9462340914352,57.8369550307867,15.3492439047445,3.73694237330395,79.6297036694962,50.0440216212912,228.504083133746
79.264454106152,13.7592546629053,21.4274888745915,96.4465897822099,67.2050084241363,79.2429957032027,10.0215853637432,42.4195506865728,50.8179804171985,14.0919237613026,294.955109778633,94.7224426080962,39.5828324730458,320.200608008352,663.59360625117,25.3118679322189,51.609757080718,14.1228703502075,4.80790193966339,72.2922476469375,50.0928087948633,217.541233766008
69.8775006343976,19.046553624457,12.1176889208521,57.6801165609553,59.5844783339913,88.8931720321458,11.5858465257686,45.6889507084492,38.8290231279548,17.5544858689216,307.087786621951,85.9543601163635,41.7599127906322,359.219401801177,703.121763738009,23.3224269277924,59.3923584742354,16.9367724020802,4.02312124194244,85.6443346894777,46.3139641355569,248.527400477894
72.0400983140091,14.0675455828891,14.1598283310038,66.0633975214109,65.5737191586024,88.2322205678454,9.14509712083853,38.8026720870589,46.8490508501585,16.3625410483857,295.033418526708,94.5886606103711,33.2819327282718,309.435673882335,700.466099206628,22.8213428153307,56.2947654405152,13.777462229678,4.65287696611115,86.8465172579812,46.6230108235473,317.568187597463
71.4640213909521,15.6316575005987,17.2831167243949,43.3908634030672,62.1991648629741,90.3982046287514,11.7683381567989,35.5493063921838,37.8903270009346,16.2376893604654,321.618660438821,63.341510659026,38.4731815636433,340.359428858485,923.244882856734,24.0277405312148,37.3403220244162,16.2285622486242,5.68792766847704,100.056104441008,47.4903804094794,242.596663134408
75.7305596665701,17.8743845262802,22.8698751243826,35.4900918158332,70.5776554169236,76.47439049637,12.8897724836231,42.5156422679841,51.5762534883493,20.238463478415,308.518848319086,80.4813979468585,36.2248952922283,337.57189415802,798.848177246423,23.356950171309,35.0549589206396,12.7746662542279,4.28589592617809,92.0951948668668,49.2419925444203,319.974808912008
74.5769106623234,12.4999577436421,17.5735531102625,37.5929809042888,71.5192555716868,86.1369427842855,17.7042287234857,40.2763398580886,47.269445787109,17.6926517283426,298.869179426717,78.0821896517047,42.3826867354518,346.452469125682,774.64202099323,21.6633670684757,41.6971755809255,16.5405002154849,4.29399101234913,93.9173164120923,46.8904502308816,276.291309631699
74.1839995584183,9.51733285827664,20.1227230308078,98.2896313020778,84.9678166520048,85.71589747532,10.3107749460842,40.0830469429336,58.5252095098058,14.0243057690505,306.680737737598,77.0228623858751,39.2446807440422,356.387713081835,759.783211729692,25.1049434082557,48.8783142748517,12.5818579923251,6.0439073778445,77.5847786045389,46.5260886625854,223.912665278286
72.2420456173374,12.0762272723676,19.8504249736831,68.4021378997178,69.8523831909576,78.0461353993251,13.8204099135878,37.8927289976565,58.641739238112,18.4194598825815,300.822834768479,93.5588519870391,38.7230122456009,369.456160315223,638.616995337094,22.0945906576206,35.0492252183816,16.4913901950748,4.85434790278747,90.2052881116492,46.6410410116173,209.946527749954
75.9947325316881,14.6551741099685,12.7836113765786,28.1761695914472,60.4181138120054,83.2060506107551,10.6664285878077,38.0129458569427,37.2616681668687,14.9267610487255,316.263905878403,60.3884449315486,36.5407413327386,351.620609406672,749.942697200978,25.5810299429674,44.5944082563448,14.8418702659271,5.03766537243892,82.8312019277491,47.8725574306174,279.730841335801
75.1777289951976,11.5807511306093,21.5538286250478,29.860635136115,70.6277407724376,72.5649911587336,12.9312732521713,34.1209206477969,45.5387276811501,13.5331469764185,300.061290939396,82.6877093942269,33.0304853584805,323.515937861631,1057.43415016736,21.5075203968786,33.0215099517011,16.7320907997722,4.90078509615408,78.1565257421701,46.1619683136674,345.340499059684
75.5477070268529,20.206998702649,15.3555723222263,26.2677443107361,65.6834434814125,75.0366325217108,14.6713546543993,46.4008173553104,32.45274340802,13.281681937848,291.586911217162,57.142449022976,38.2633086782289,320.22001883698,819.015211414961,21.6096654567217,44.1574154821229,14.9634900538405,5.9362284608236,107.460867878665,48.6381145169077,293.828511133163
68.5289663870207,21.5982382045955,10.802349371271,31.3930288895027,78.5317459286116,88.4142844879673,17.2470438494817,36.3263081436396,49.3340894483522,17.4655168813886,295.781468784271,84.0144799872195,39.2680865944508,362.487376741162,749.544300827997,24.6214174882788,51.9106237126861,16.1594955993698,4.08000722908988,93.1217752934857,46.7944693909377,308.838133704831
77.9498616280344,12.0118841717303,13.4670169193402,57.0494220855333,65.8441369158355,77.0099370790454,14.3808604753065,31.8222726220174,34.7549988587354,15.9460717997851,293.373144717837,84.9997101549179,42.2340221424559,303.155032072531,716.950611870243,23.309212776603,53.4551541252268,14.9836927068419,6.77731456272769,84.5907816573781,48.1772934368371,281.249120127004
72.6124903461323,16.6963952350926,15.9632377393678,60.4120679897974,85.8882568508026,86.6083471494274,12.2815835474458,40.0461354683651,35.2271173883877,13.8537731101962,308.468370038874,102.388069157259,34.6478447976733,301.633597807394,886.742072682396,22.7826814071721,40.9099614729309,15.4764478212826,4.801693002057,99.198606206263,50.4760403544228,274.734706066179
75.4442118920935,22.5385164221271,12.6314563402998,47.4285695194428,67.4978718165328,78.4392524739541,15.6967028120686,46.2145250838128,39.5003764477615,13.1829570558395,296.914237263973,88.4229333464225,38.7000757748386,337.653293322389,673.559955676381,26.50441315416,35.8717792175509,14.5590131407475,4.37152558806083,87.7476312574159,49.67303201411,202.457849216445
68.5501232990263,9.10818106096388,20.356218945604,61.3236902739212,71.6179015930187,91.9479645860493,12.4300645811698,34.1093179734513,32.1995265872314,14.9894818734688,325.603800839652,81.6301255832435,42.428892879312,336.896132115789,1023.47145316729,26.4948013408456,35.2325218360112,17.1116728036107,5.4220975342674,79.0238473684869,50.7772491135537,244.736902902304
74.6008780400123,21.0283121187287,16.4137466942071,70.8350538907847,66.9789279571292,79.0284023730833,9.68709186746717,35.8394431235303,34.8763803537828,17.0827387611611,316.427471404255,83.3287040892106,40.484241802839,351.685523777332,1031.65972436804,28.0717651005793,56.8464893351324,18.2076420601557,3.70590627817487,91.4239221913242,47.9310271678033,213.941597496419
76.0579068459612,10.5501974651593,15.0471198789677,37.232862102319,72.2043562365905,93.0841898149102,9.56362668733916,36.7268455196921,50.1303837444364,21.3601188686704,307.202063506623,68.2612505398419,34.5850174879779,320.451480411228,726.071620411187,22.0942827072361,42.8579780950194,15.4240807510478,4.26663309638127,95.9958833490319,49.7747247599559,262.470366686108
71.4678195479499,22.5993450474721,17.8834987561123,30.3308756095766,58.2288990601935,79.270601523401,8.05584341174277,45.8867496600583,44.7390821404714,17.1760365487304,325.085467745197,103.048066235278,42.9269323498231,312.093568317067,899.868762628114,28.6065234548857,42.3877658122361,11.896911845915,5.73040731488661,73.8885170144411,46.4965917003952,273.374835591345
75.1134243808967,23.2964721403862,16.1352044791617,41.6681677766487,85.4684192590826,91.390814795128,16.5572078705117,35.4402864860463,38.3753259511687,18.3320833609893,326.277267632558,90.963005971599,38.4157674675517,352.388230680043,601.324926276785,28.4727033813555,42.934095162811,17.7600123944406,4.9272291709595,98.2321569739582,49.4015384184203,291.441538142201
75.2972345748312,10.2150511461726,14.8394737122259,55.4762476992633,62.3534673112914,72.4987033279228,11.7599494394146,32.4359299213909,55.5065313802849,21.1430860166406,304.160642916214,61.4717629710279,40.1075367230066,323.128752038698,1023.23279888786,25.3916230415052,58.8718223148552,11.5413808348921,3.97242581651978,73.1395836482002,46.6911927372932,213.38384038602
73.5125816409205,13.6953314027972,11.7422819620645,56.4137798287956,96.5883001841044,85.45884066292,9.81828048115822,42.613427626131,36.7961547419822,14.9181384542768,300.896336851379,57.2277553963784,41.6413851553916,313.30249066971,755.84722178561,22.8587807855356,51.5235670742778,14.0247139883933,4.18162257882027,88.6644007220699,47.0521629111502,299.518959053501
76.0996246929141,16.8217097645276,13.8064151104637,97.3339070484801,68.9334159777232,75.0249937990175,13.7834852338913,41.7260914243904,41.2980035176006,19.8131075276135,315.146835111643,96.9960844657149,43.48644835074,313.138669274048,599.955839574102,26.6568471993233,44.6335454842216,13.9917993546612,5.23565319209026,79.7719358133674,48.8926835927972,276.540476471838
79.2353427630917,12.1370795515797,16.75226288793,82.6586328524477,67.6899812572394,76.1408450530967,9.55103754116151,38.7557996494446,31.9778046174569,17.0330744781233,301.95879905671,85.9183685211503,38.0900139798468,333.261863181409,1110.60251872042,24.1728168495298,36.731833522313,18.7771410914283,3.53185903567008,93.7568806002931,49.8666454100732,302.127100173661
73.7904816847099,16.3370242981792,14.8480338200657,44.7243639477934,75.2779607497822,82.5428136411861,10.4554559204222,41.6899960405786,37.9966107954661,14.5705723475036,297.334592217881,66.9936988884751,41.8145312442295,349.48953797566,776.5344558237,26.9527003945688,61.3407472940614,15.993211848487,4.10374567478925,93.4111816995848,48.635757948227,380.204434725083
79.3740699692356,13.1039937477438,14.944442864802,76.4670001426438,80.835832679979,88.574707653884,12.0429453237882,45.5716105420054,34.743470126241,17.5049050001309,310.376493774293,106.107787326945,37.5266563916825,367.701774590514,737.79506445487,24.9840085996976,67.4286661332772,16.3394413604434,4.64054250072587,80.878971974287,52.4826176162187,314.667292756439
73.5241561037711,20.0982530977454,13.9657920382366,34.3100625106305,76.5061956161823,88.9102919263545,10.1534112321473,32.422307122325,45.9937006167267,13.8261052666053,308.7581698807,66.6572985963829,37.7556758177261,334.652607378534,563.171592264204,24.8050586462045,62.3646518611534,17.1134687194959,5.4426002467384,98.4392513431421,48.7606681397744,368.651002691631
76.0376637660445,17.7642145189658,10.8885554472349,33.8353151483335,83.1026026418609,83.3477934853481,12.4898852442804,40.3972969682377,44.6408944127955,17.1373319918097,295.392604107336,68.9153286891053,40.8455452846731,366.008716048322,771.348137920577,27.4696003069284,46.2693112508775,12.2280364056631,4.29376730351637,77.6468571714794,48.4593152856043,254.823394218912
70.288983753812,15.7453919389096,14.4451346238225,40.1728873100937,89.8434178348842,83.5291165959335,9.49060012334041,36.0665398280296,38.9449421856487,15.2526433117539,290.430204750232,74.3924746007203,40.3979361694032,326.214296599257,847.715108320307,25.5292212241962,46.035876894007,13.5143090333542,5.73578253137534,86.3127298296158,50.7006273725158,217.058169228305
81.4296875570196,12.4920725206606,15.5808479809919,29.1295849570673,83.7853668494887,90.6017906250663,8.73593193136546,37.9037627709216,39.592273755654,18.1157774596362,316.221132159688,74.7898782081278,37.5543869179759,337.601900732029,929.956579934354,28.5203509655653,50.0852353940644,15.5333492679238,4.41488235834327,96.6710689876034,52.523242160771,376.75970370936
78.2950166592681,12.5284418049023,17.0326165118237,64.7521147237181,79.8076102911444,83.6866699699273,12.1426452260925,36.2334782170561,41.7176018257375,14.2979594698334,295.072002264709,91.2761211407145,34.1519863593228,331.122710395548,1107.95597337371,25.7243545289249,48.6006179553028,16.3332154590176,3.87422509190218,94.6883814144076,50.2247392134454,219.688277751891
72.7678730981492,14.2972228010739,22.9139052628048,27.9701914832543,77.7506427586925,72.0785030637839,8.78522499400088,38.5502465391529,32.76305531543,16.4886412439525,302.877790376336,61.7673146437113,38.0750063958242,309.702125359279,889.503646786637,28.1626748996311,55.4987995992617,16.4940929666646,3.79561447247867,95.7821996615594,49.3380963890914,370.490051876442
80.4458345843232,9.5452612240668,12.3570139363823,63.390481001175,87.6359124121017,86.1404402975701,12.1696314452589,37.7389523184493,53.4374747047447,21.2950799869413,286.171105239075,83.9174612907339,37.8258188239644,326.454623650859,766.316670025309,28.6046121147345,54.5174711076032,13.0489094018801,4.39028092238848,73.2877313354463,47.8285654692767,262.822915103343
71.1056914284518,14.5070087314009,22.7568052395667,34.2900375721953,77.7791818201542,92.8854997307423,12.454619816591,40.7921069922022,62.3287055414252,16.7323135492906,297.558642480397,76.7588826954112,34.5124303642783,341.905525435933,644.085406211694,23.8980109913763,43.9784766803448,13.4777091854215,6.03320265590165,102.244811631642,50.6458739323514,309.227025913669
73.8550894712104,12.6596847684125,21.6842050358892,35.7657691352152,65.1298526976707,77.0730173729017,8.19227082434977,42.4950463756202,45.6430322186887,15.4597808002304,297.578081682777,104.686203974434,39.794173150564,332.817693857529,977.748712872709,25.0310801266923,40.2300132873297,13.0927712534678,3.67157955017166,98.4085150954986,47.6339187301057,298.078502794813
72.1251285350113,19.3248030875382,13.5124342312415,68.5172964016744,73.5160471946887,74.1796292071447,8.54048735303071,39.8206141256946,44.2170827430232,19.5200931663902,293.384656729181,98.2736903514664,36.0733378297634,353.467082139608,782.84717422122,22.6468063926905,40.2406780582117,15.7262935737471,4.66011654571336,84.9242925884086,49.6436957193973,274.268835942361
79.4728433889168,16.2685540216921,18.9257536096968,42.2761422509752,70.0953388428973,82.8283847436528,9.63863751031473,34.2741928928493,59.470832396609,20.9985157533409,297.898214547483,67.3898133259245,39.2483140606349,324.400524721874,636.759979639079,28.1168588168182,37.8694958025278,13.301596776553,4.765430313757,100.693227278621,49.7356011265942,356.987472400176
