"","ARCA","CAHI","EROD","GITE","GOBE","GOPU","HAOD","HYGL","HYPO","MEDI","PEAI","PEDU","PLDE","POCA","POLE","PTGA","STPA","TRCY","TROR","VECY","VERO","WAAC"
"14",2.69681082825884,1.97175912442285,1.56498378184812,2.17966001520142,2.75090345920964,3.20793319409764,1.51644006260642,2.36098236489648,3.7707494645348,1.49013112434185,4.22582333658405,2.75320289833862,2.62453215413144,4.64221907312412,5.28028605140509,1.60725582782572,2.79079388244238,1.43994574915882,1.63618745192199,2.23719750526067,2.3091393907998,4.07660005782257
"15",2.68950961312527,2.00351631663154,1.62198734157693,2.54135490220068,2.50172924536164,3.38685405208119,1.39116769258778,2.43728947432003,3.87059295958194,1.55875298051623,4.27661183246733,2.85329387337732,2.54849812861134,4.64404682350936,5.31229024902308,1.66014967820988,2.77426091085007,1.52745207625447,1.51646821383249,2.43004641847513,2.26326775602947,4.25887267499546
"16",2.69427156181045,1.499376469127,1.34460675268695,2.58238306610726,2.74795353332257,3.28564271904746,1.46669730253484,2.41023591988018,4.00598020726701,1.56564113452702,4.24450572088274,2.95662280357267,2.64053702967972,4.52563294595361,5.38883641010381,1.62530108645227,2.8289629447792,1.5368636963619,1.36654536931631,2.43310931142971,2.25784109641921,4.08222726287529
"17",2.70484478951339,1.60234813120891,1.54333731314229,2.27119468558813,2.64167384427506,3.33479480671816,1.42889744270351,2.41251356821431,3.83446616784524,1.553162681048,4.26116971392204,2.89828149107547,2.59690519863722,4.60831726273302,5.38813240807021,1.65003263331096,2.77677025412997,1.60755330168223,1.44177478996259,2.5024941033142,2.28087569633954,3.96233930549208
"18",2.69214276468304,1.91200757730278,1.56538586367554,2.82225848566148,2.50328120750503,3.29922513338098,1.53099654040058,2.51649380188625,3.80844260260456,1.42318295944603,4.22830610014061,2.69084792997686,2.62799869596615,4.62175839692183,5.23373842116211,1.55200162283653,2.7235254137459,1.45793644040578,1.68580243652095,2.26447573451381,2.29635762940176,4.14169767884153
"19",2.63653282356469,1.64156224427747,1.25427531759906,2.782440619615,2.50753489859811,3.40554806708522,1.51796187712158,2.44953325034112,3.84379683949805,1.4098074157432,4.21753396838261,2.7225828988363,2.60151356607088,4.68789924436661,5.52252508507597,1.61345440650472,2.80675151324943,1.35504388642546,1.68692019931891,2.54062527661545,2.28458454275739,4.19474689418548
"20",2.60324028720748,1.8066904894949,1.66609381194006,2.14097214731634,2.40260300561568,3.38108435470546,1.53573838877249,2.48352473070235,3.85775511316191,1.65252605496804,4.26986487467326,2.71613415209648,2.5300168806498,4.59997931006755,5.58970746857823,1.67182798047925,2.84561632447647,1.55472164916111,1.41189994856444,2.3141741077326,2.33819809788404,4.20257380360988
"21",2.68331387724777,2.02221405580877,1.73404706184715,2.21961067422558,2.43987368605842,3.34910135606754,1.6414742806267,2.41905963629152,3.85292254204217,1.67069147797193,4.2487815588144,2.90043515797141,2.5765280707005,4.513274172933,5.51826769776847,1.60788834926117,2.88045231223976,1.58068590027815,1.54818732574768,2.4434613444092,2.32397583436246,4.14383007812674
"22",2.66119385408685,1.63398565974463,1.42417274113964,2.27250030248171,2.4136144730577,3.35128858729056,1.55575248971263,2.53345035475405,3.80234208233771,1.62289696206337,4.25126007422744,2.90769119722135,2.65564075567873,4.56762982685987,5.33329554264987,1.55571789818862,2.58753167129205,1.45868398073336,1.38776060021223,2.45242969404271,2.28526424025999,4.00692434554295
"23",2.6705206342757,1.81751643225376,1.62296424136113,2.32620450205964,2.69061064490208,3.27363672595681,1.43259594925101,2.50109384321234,3.90720119039062,1.55248322731968,4.24031106645064,2.67695110238077,2.52107102902594,4.59735997482231,5.14133772341394,1.58799220362444,2.774247052566,1.54553979107418,1.42599917500389,2.49757466095504,2.2676051384624,3.98869637527443
"24",2.61035647059037,1.67596755836885,1.33851867563362,2.61281434858588,2.5318730115571,3.3737160064523,1.33380689357584,2.51590714157459,3.83738379093337,1.48245852227932,4.27538360658497,2.78449034420382,2.53799468071955,4.6638402160808,5.23403196451418,1.61327289862767,2.74931323458039,1.60741137538686,1.46813818805685,2.33411213459525,2.28944220325139,4.07214462245257
"25",2.65255272759767,1.80782966317754,1.50205557267361,2.24201377489636,2.59952762456059,3.3875339543128,1.61582440923183,2.38629010837538,3.84671434745818,1.50991122966437,4.21426449526466,2.88700144930978,2.50311390391424,4.60183382743656,5.37987988383061,1.62647393588978,2.84184675457818,1.42248642819315,1.42315851448124,2.26236265729673,2.26178500345055,4.16247489193203
"26",2.67070084541897,1.86012287426083,1.25851252872757,2.54552517778634,2.59307355207105,3.26367951405276,1.46726818600916,2.35669839395907,3.75307904846653,1.45684948103661,4.26495716268739,2.84628307248976,2.54647666578463,4.55635088403454,5.46543736253726,1.60370103579165,2.59099023021115,1.45704849629455,1.52025803109928,2.33944627881407,2.31188891570548,4.306046308237
"27",2.69759062413824,1.50808206808899,1.48748647968295,2.33004657364768,2.60980014034368,3.31156372865165,1.60856353321014,2.47668836818361,3.71118463403012,1.53517002489807,4.23859000922163,2.94248992553846,2.56715900991618,4.55726899960259,5.37110606390726,1.56049679368915,2.86240249583451,1.44103053582984,1.42069111867663,2.52929994606101,2.27022508088497,4.0368189354204
"28",2.68931559998939,1.83455891945852,1.69265706223302,2.56196306680728,2.55768577968376,3.27275625435767,1.65358525625317,2.35971865468676,3.80908083595568,1.50697359055872,4.26220447673572,2.6677102579145,2.54991222140192,4.53882658848277,5.47079863333855,1.58386223511994,2.75171178315075,1.57448435011155,1.62396876161239,2.24439247922705,2.30613895305941,3.95450052694575
"29",2.62198838668547,2.02062500406932,1.5737624956478,2.4083193400489,2.4800831370931,3.38317888933857,1.59825131568559,2.33437173572102,3.71297815360195,1.67897524050447,4.28221649170293,2.97429976496655,2.54690707427084,4.64137673587989,5.21375962540769,1.63720311431793,2.87959121332445,1.73956849851678,1.47252418519795,2.52342896365247,2.29116292406659,4.1618196776333
"30",2.60144561059253,1.84505792637861,1.37657423037003,2.45707474249129,2.61386750647361,3.35378473396311,1.69275546264633,2.39896327181141,3.77579498036832,1.45925329567084,4.24174644830024,2.89503432194299,2.63466065037106,4.6510022972432,5.38637628222217,1.59230797947751,2.6213099599389,1.39216324946706,1.42733476635528,2.46692273825193,2.32736256520181,4.18163576059485
"31",2.64552975757948,1.61939929252327,1.64282480870184,2.4836803785933,2.54577733303804,3.2299585329765,1.42347108904702,2.36771315729983,3.86378541420266,1.428433422828,4.23979973733057,2.86182917839683,2.59449092597735,4.61211790012867,5.29671303054782,1.55253543422638,2.78847094434397,1.49159167857774,1.52943624207128,2.2992150787796,2.30520592023228,4.09387832692531
"32",2.64738839578595,1.65428471533896,1.69835370060374,2.68518817862942,2.61457277400917,3.29008818045447,1.39941659036638,2.46598042227109,3.92803660271473,1.60793836418949,4.24333114563677,2.96261279321341,2.5692478720563,4.5715834055533,5.2471025255802,1.58869112145773,2.60057151830125,1.61307907262082,1.39831389865222,2.44690592745423,2.32078902518538,4.07108872957607
"33",2.67375516418291,2.02618337902462,1.42447106315827,2.45832415135872,2.70549524986808,3.27000909418212,1.52745207625447,2.3844664972751,3.82606898720693,1.48738505453551,4.25945742717289,2.84180426235503,2.61143056313544,4.55405844967405,5.22274518860631,1.57217781422884,2.80594513463525,1.45401298462382,1.729077588129,2.26536331559973,2.32061359951802,4.25226927271502
"34",2.62589322593793,1.93529067692403,1.44529753849429,2.20542247041805,2.74408313021703,3.25660101538053,1.38993218896669,2.47540000635609,3.78777941106806,1.57492227104929,4.24681514573062,2.76806532954165,2.57600136741508,4.64129370298435,5.22400090479201,1.58547239841044,2.66111858371162,1.55509068620434,1.49192497137171,2.4210202007941,2.32634925930703,4.00858445271665
"35",2.63804507991304,1.62133004264806,1.81835583975655,2.8496050602042,2.44307854661994,3.30476006461051,1.7356223974014,2.53459062078671,3.94309968814913,1.59739456441107,4.26667917980536,2.96377997542652,2.5073649281082,4.60418789923063,5.16288681148703,1.59542482990577,2.68466189161059,1.72337519727179,1.51544535453003,2.28576681790263,2.29833834474677,4.21879550137951
"36",2.68484403978486,1.59781016797177,1.50161740529974,2.78881638813298,2.55037774651765,3.29063047196893,1.37188667391242,2.49135648722527,3.92852594519037,1.37568991934224,4.26103735036831,2.69606577303053,2.4932975808502,4.50849245134845,5.25920039318389,1.64962223505611,2.72405097786302,1.67567154803912,1.70987355339719,2.26149884433935,2.28108365959681,4.01411030501718
"37",2.65751527276132,1.63139528191006,1.49125265467139,2.02018585340606,2.62808614923973,3.30470196794777,1.46135650434068,2.37524644603635,3.71934961586391,1.44428014361724,4.24646640591613,2.89951809577769,2.58739142934659,4.60879814194716,5.30576233814383,1.60708281565521,2.80116477096785,1.60299054294998,1.45823907108702,2.2129695199959,2.2769776078092,4.0079057922355
"38",2.67389280292876,2.01527130389528,1.81547758595778,2.40243881708874,2.45694280306324,3.34067128172176,1.65416075080038,2.43571061025937,3.83320200742688,1.68614616515742,4.24159718819111,2.87841709051069,2.57000584985247,4.54828175590126,5.26831952219296,1.65606557495798,2.69986300698074,1.39543908866602,1.48404009244694,2.24180826614474,2.34069614286474,4.01053199537428
"39",2.70647205281231,1.61041590682871,1.59243015689775,2.68440140644234,2.75465299995763,3.22878427289736,1.33922524863465,2.5758320730726,3.93680607023955,1.62214787612113,4.23278675350079,2.82231184244707,2.51157916080988,4.53706981982496,5.48393585676523,1.68363589350469,2.77265289817675,1.33380689357584,1.55809059594826,2.38166578512844,2.26019123269666,4.04968874313351
"40",2.65201124130947,1.70460235716533,1.61484223704344,2.60381089438965,2.5631074918476,3.4231155717404,1.44355712442779,2.39342790181902,3.98308120259594,1.55079108155288,4.28183260306164,2.75648465216744,2.60273992262668,4.68669007397185,5.50280292734445,1.55989581602404,2.62112152076692,1.44946388405569,1.52767048187527,2.41701029715214,2.34193593478843,4.0076076010026
"41",2.67637397052695,1.98984352532757,1.52075847210792,2.49787009552739,2.50240455045013,3.2482632844432,1.63831905455924,2.44593380626409,3.79214251911426,1.38648410009435,4.2915665023039,2.76637991239403,2.53082395527317,4.52100320098746,5.33867847687143,1.61468706896085,2.66011541618404,1.59195815120608,1.50983402026783,2.21017654085184,2.33936510303063,4.16285483578726
"42",2.66413238659545,1.70073924037221,1.66960439412508,2.61318994910093,2.56110298510343,3.22205198445688,1.35797647868593,2.46263431471822,3.75722905906827,1.65510756102234,4.2370293824478,2.94440861743983,2.50319812482796,4.64059269490193,5.06922159462206,1.68078457284524,2.71211271239699,1.5739091474157,1.33241175693173,2.30407804683995,2.25886262808934,4.17082710733438
"43",2.61847296402244,1.63334704904785,1.247616467997,2.59859352325558,2.70376515642624,3.28851996485416,1.50842015735064,2.45630430064728,3.97322993299161,1.51630277521798,4.28994197644989,2.89881738981477,2.57528161868081,4.57241904882585,5.38764094976,1.57616278191836,2.80799357081567,1.47538143664158,1.34804400740689,2.3829995637608,2.30839340820323,4.02429236973924
"44",2.6752914341368,1.96470673499834,1.52589510382753,2.16640487625321,2.51819426517745,3.3310335082223,1.51886462745837,2.45875047918495,3.81942190223468,1.50937231422672,4.23785793317193,2.75959575157557,2.63663942571435,4.57388308641465,5.16568327513095,1.61199312387301,2.6850180072155,1.51856599078105,1.37695233400695,2.30453073239974,2.29302698964452,4.3041083141703
"45",2.64545875826541,1.57302838553835,1.540645057276,2.55804262385849,2.61812912299296,3.38829649067964,1.5229108189657,2.57406564401795,3.89769781232092,1.47324996113542,4.2110690476022,2.90284918336141,2.56121607757094,4.57414716368964,5.39659163619888,1.56972018523971,2.68207566135175,1.33241175693173,1.44946388405569,2.28006794798569,2.33646925798919,4.13638694677909
"46",2.62177820929459,1.5867077427049,1.54739818602707,2.35619088558321,2.5313076308761,3.33236959254515,1.50024804890848,2.41975728071686,3.7130503951855,1.60232821746674,4.26944161487582,2.89424289828414,2.63670406404102,4.62182109049147,5.21748871332623,1.61820399665363,2.86111184595629,1.51796187712158,1.44732246694711,2.35843297175561,2.30215422221278,4.17990161908333
"47",2.61607428722232,1.67477008608768,1.7017115725877,2.5845607330318,2.40468587096432,3.28795409245033,1.64102382732254,2.32593288341567,3.77872432832416,1.41933993190153,4.24225670443403,2.67371710170109,2.57679750043484,4.68216110456292,5.12875155816573,1.57500702565234,2.79055371448263,1.55809059594826,1.36213551895097,2.33918899671113,2.33534010663674,4.21106112248282
"48",2.6308409850945,1.71655097054362,1.77559428771127,1.99469679791077,2.64788162652513,3.26341254703811,1.43994574915882,2.38940650731454,3.98424994581717,1.38437521112967,4.24771285538389,2.68655766519412,2.53897193177055,4.6392464333492,5.54071275785719,1.59838261096382,2.72605388888895,1.52346714514217,1.64709894116346,2.4684654581047,2.26742881643122,4.14013457921662
"49",2.65348583887954,1.83726101578396,1.30813788893031,2.53069548190496,2.47240395739278,3.23158998178289,1.41864997126987,2.49203061464236,3.84625532252532,1.42286463587786,4.21346459637013,2.80849331226574,2.5438491352528,4.62987268182268,5.38911923241112,1.59012448938034,2.67274424439685,1.43354822183321,1.5372824181211,2.39936154440502,2.3264834254696,4.03810183911192
"50",2.69981787900954,1.89246251941453,1.67947867619071,2.47111630601372,2.49048763565785,3.42267451204436,1.6707420778575,2.44923216392959,3.84506416394091,1.671414651338,4.28851826117783,2.8034185284078,2.5818678301748,4.60467240090609,5.30000263880878,1.62265903198741,2.6693967049915,1.41803242110492,1.39216324946706,2.52106416585055,2.31245815455784,3.98182801166269
"51",2.67138691497264,1.55925049278333,1.42492964296581,2.2610805821625,2.4953410436547,3.28968087410876,1.67071114643516,2.37007525009982,3.80220329940556,1.40197646021205,4.27600965887215,2.92048315822811,2.615718593228,4.66262595473707,5.24814982085249,1.64958843181105,2.85534697543792,1.74117727415579,1.5223838088555,2.3595826358048,2.30127264576201,4.10011475721336
"52",2.67178760304663,1.71803010967633,1.64804113626148,2.48539788453369,2.51554428279674,3.27365668417696,1.6062134417193,2.32161477504594,3.94825096752745,1.45024011559339,4.29255475519462,2.88939786298127,2.52482166284401,4.51050503297971,5.51383146836607,1.59863652921065,2.66929468872422,1.48675257078286,1.65976146613461,2.42773416617049,2.33527740652268,4.15914199940332
"53",2.63414024113163,1.70920954257119,1.39780533487037,2.51396822751799,2.43104182251853,3.29510073059651,1.40959001091199,2.38129957842738,3.72924184125142,1.63780968589955,4.2887593413542,2.83698948814126,2.53093000636524,4.62764089379003,5.47799538402211,1.60485916645491,2.6872550486219,1.35079669795154,1.7336694882736,2.45575282222163,2.26401466924465,4.08415260115678
"54",2.60141138440882,1.73824441440719,1.53645142675074,2.85781512057005,2.49424623734608,3.29123317637284,1.55491604989391,2.47467123009787,3.97790706229657,1.56969337317346,4.23819752215068,2.89222289285489,2.59816271286413,4.58434078338169,5.28659967828108,1.65406503384083,2.64351559650463,1.53869349599233,1.64027569552509,2.2254965008329,2.25864123903134,4.23948095708305
"55",2.61427305763198,1.72915779579477,1.66044592273295,2.00366588450614,2.48127191886593,3.33770670451305,1.6851085189808,2.41549648589459,3.77274958323541,1.50501801540391,4.25904275928666,2.73320909556993,2.59560644722083,4.58393172481347,5.09849666878159,1.65545645086055,2.77547972880501,1.52402334660506,1.52756703041247,2.44691981840757,2.31162177691805,4.13813869726502
"56",2.65743635191845,1.6333092061493,1.49091876070835,2.40463709611933,2.58533855105445,3.42025608649716,1.50983402026783,2.57581575306998,4.00085742750523,1.52966358460397,4.23866331281591,2.72638154560287,2.60606971951247,4.63226057724963,5.55147549607521,1.5835316074934,2.67996103127014,1.6645063276022,1.35913955375473,2.35094312234465,2.26280462936551,4.15365070898733
"57",2.61856200404727,1.83952285410448,1.38230761917363,2.50479261840717,2.43557034419023,3.38893976386167,1.47575454272832,2.41917344252295,3.66533581559865,1.59814265655816,4.25799318085917,2.81907893075629,2.63760295622961,4.61493010513227,5.27319455661452,1.61125583901036,2.63298454113575,1.6443915354857,1.46770520356417,2.41298667530935,2.29157038732768,4.13604724014888
"58",2.66845958444637,1.88757129411178,1.52561631362624,2.54321844388983,2.42799748926872,3.2133166251109,1.5549126434191,2.35766568598153,3.66983584165141,1.55606346361545,4.28816888073577,2.7198413931271,2.63734789070241,4.64038396574295,5.3303402164188,1.60494393264138,2.74275239828299,1.5157642460248,1.48891258086565,2.53517069308957,2.28480007969848,4.28429650479365
"59",2.70201011183776,1.92971549220606,1.59427039930466,2.49404617114371,2.5757546941606,3.38792951449701,1.50095715288901,2.3065324980989,3.86004294103731,1.61623420210144,4.27917681022997,2.95661793530129,2.61888760291304,4.68957443132108,5.42329763678652,1.60207548782676,2.85314197792849,1.62407571237843,1.73049788316617,2.49334086507998,2.32830770273892,3.96351129616715
"60",2.68287543613472,1.73106977673403,1.51244652429172,2.32584100241538,2.57102380294399,3.29288160600936,1.68522219546823,2.34555921566255,3.89912969393488,1.57216076891056,4.23581221687024,2.8976262471107,2.54743027771992,4.5207737690641,5.25000442676319,1.67563921944057,2.5723073108013,1.33750970733879,1.57307190397773,2.33181923946379,2.3185021054705,4.0345337867646
"61",2.64852437593081,1.83328042019109,1.34380940263131,2.78400643803399,2.46005137697038,3.25789135094603,1.56617733437612,2.51960106580012,3.9241707085542,1.68072886755147,4.23669426278655,2.82708137011506,2.56164122535761,4.65773436647951,5.28034879979926,1.59948319205108,2.76642780860077,1.71257107175584,1.62044923411683,2.23672540951968,2.28811782168613,4.01553393237437
"62",2.64120730852085,1.68515973088968,1.70129098803978,2.15411935572053,2.56969449787805,3.36441375255013,1.32597284872632,2.56966056262483,3.93113476427365,1.51619558985484,4.21253820876403,2.66978852166447,2.58605770298471,4.66071168172799,5.13550618595774,1.59140671220655,2.58361593800944,1.44609598706409,1.61836468517637,2.36474799434626,2.31985845983428,4.10046479602583
"63",2.6143388479877,1.8763310301339,1.45073588663213,2.2923385566219,2.57223603517044,3.41145296307504,1.45450767666602,2.53913066543583,3.91852193829755,1.44589336650836,4.28740046028399,2.91476151255148,2.6098585792463,4.65771640268508,5.57033021278905,1.62065357717296,2.82466909625203,1.43034670965473,1.48676021939491,2.3845526375697,2.334612189315,3.94186722346258
"64",2.68397311164787,1.66017915088845,1.50825551049762,2.30969944128392,2.53429254930244,3.25345378359973,1.73464361742113,2.34824231764055,3.77717784314756,1.40196499469208,4.2846690426124,2.9005197352471,2.57398785882299,4.68038693274789,5.0892843040914,1.67142590716113,2.80557028242016,1.37188667391242,1.38612476694845,2.30784378610025,2.31394209901255,4.09924333037536
"65",2.63464118821387,1.86106568786551,1.54663948590513,2.44750626198091,2.73765039843442,3.33549353151541,1.38526813737384,2.43708194236822,4.01464483168793,1.53624643913551,4.25986441990991,2.9161787824617,2.51827382082373,4.55196794829883,5.19713992273594,1.61805132637447,2.91437218098765,1.39048308369524,1.69919050105847,2.32432271086641,2.30057573029389,4.24451969912288
"66",2.60590252507419,1.57412794746753,1.7426486628738,2.84086673656953,2.6597287301955,3.37447989362389,1.38523625699159,2.43506686366798,3.91506876696291,1.5473484806537,4.26432078269353,2.87654422041451,2.58799791768621,4.66439887895666,5.27689208205724,1.61796501619549,2.7649405305187,1.58709851792916,1.4254489379533,2.30936753292506,2.25897504582837,4.11037734070462
"67",2.63980800003606,1.6140029466485,1.30282796313544,2.86569970371814,2.47172594136005,3.37621791269023,1.51270478360418,2.40057416900809,3.76235496646839,1.63668378786143,4.22229394535141,2.78600876766416,2.55152648539164,4.62403668355481,5.29103894254071,1.60567445455453,2.62374084792629,1.55898700357513,1.55526694116088,2.31764775611738,2.33019417957136,4.32187565321615
"68",2.69959187640723,1.86002057979271,1.38306743857932,2.60421258048592,2.49959029866017,3.28037159677455,1.56640759519887,2.42675182385702,4.0123677082122,1.62468704706344,4.23695080275129,2.74040573843283,2.5499713897271,4.5514414093242,5.30232199830824,1.629448491638,2.63262699669814,1.44732246694711,1.593196860848,2.39305278128315,2.33020272290161,4.06106752615032
"69",2.68438230820035,1.73269200374951,1.34682460279252,2.16330846882039,2.47385289615884,3.39708458135477,1.53869349599233,2.32247322175369,3.69950962361041,1.48652459072585,4.2588085989032,2.73314960805848,2.65159550544048,4.67302229007603,5.50592605643009,1.60216346432196,2.72917047571383,1.62568073590366,1.54446462675849,2.21760064005475,2.33697859619879,4.02364537383997
"70",2.66528953740194,1.80652576714868,1.47062092341927,2.63625225685908,2.52410118424214,3.29950990255068,1.70738512397509,2.38889299236965,3.90475263677187,1.4573095845032,4.20861401144744,3.03707840615764,2.52880106910716,4.62429545353267,5.27283701487047,1.63738535501035,2.8783064156319,1.55207931256727,1.51862262642374,2.39640655273611,2.32034063106556,4.1120566590768
"71",2.67444595634531,1.77066328752335,1.47773608766978,2.1291486544213,2.45478793900719,3.26157924016953,1.67017974960377,2.36538733744941,3.99076548713658,1.63712832243568,4.26618660939478,2.78862808844032,2.5964487412611,4.61514902448943,5.29690152235821,1.62564870493542,2.81876224527529,1.41563377604065,1.62060420588304,2.18226067046758,2.32911098757042,4.19824344903639
"72",2.65886968558632,1.5896439679132,1.58604014373511,2.62965067387733,2.54948387938208,3.28628530079897,1.70483800459486,2.42695735451186,3.71698331622598,1.60589670940195,4.26906560015445,2.79672110915069,2.57088293773412,4.65453002688592,5.23738396341158,1.56598181284779,2.7196593090741,1.48905544709069,1.58628162775824,2.35974461228974,2.28773724321329,4.27671061190923
"73",2.67791707981164,1.73468705743838,1.34333429424752,2.36885834107841,2.68840334890557,3.39203588808703,1.72174544310995,2.39085691344283,3.99293271900921,1.66687768541499,4.26455763199723,2.75889842663499,2.60647080598192,4.59980305549966,5.17969282394853,1.56792492923215,2.75559773875101,1.31867750806506,1.47185215403113,2.50863918712677,2.30298693502243,4.2646376045135
"74",2.66215026296905,1.46724295605332,1.33632541396309,2.44690868406593,2.4000043410723,3.38978115169031,1.55453917917557,2.37614583852015,3.75368511298159,1.51923321268143,4.27382970101203,2.84791222512227,2.53448203688961,4.52675836071756,5.24498472025668,1.69060381432408,2.68145197421583,1.62602478294509,1.39554738012333,2.27414336276227,2.27972501880927,4.14829447016389
"75",2.6631925631954,1.62382700692075,1.74719937167622,2.26064089825684,2.53465522790013,3.36332570905545,1.49826843671254,2.34873774150277,3.97217526783998,1.43382308021114,4.20903071456174,2.74753763237617,2.58165329089426,4.61981117804121,5.47062287583506,1.57650926515644,2.59906561727867,1.46570022382748,1.37715248727996,2.35229752684547,2.32738173629701,4.15208838339522
"76",2.62052390293481,1.92417213422938,1.53884597187612,2.49958087958759,2.64381151492012,3.23997019586767,1.61920520243797,2.42892143673993,3.76899396454423,1.50785244003844,4.27001906325261,2.68377928083272,2.50254732348891,4.63422068538875,5.09012378242207,1.60033941263157,2.67536293418261,1.64974567102081,1.34139440068142,2.21490822945184,2.30603701087936,4.30963234995371
"77",2.67897676624031,2.01083514884881,1.82987786380543,2.11225323371209,2.6132718995155,3.25690806308767,1.60742320087686,2.40596790967077,3.67163536245732,1.69733038525029,4.23612389307917,3.0227818253268,2.59250867358008,4.56341965348165,5.06765704933128,1.64990244064642,2.88373377741675,1.4187824176466,1.61605118993598,2.48653591480265,2.32731635467736,4.04645198925386
