"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
3.9632287566155,2.35695948566795,2.58508162190444,3.21392887764587,3.87887110703863,4.3928943595727,2.52192560492479,3.40770251155794,4.15160151974428,2.33516157300503,5.57023146856548,3.85665573080087,3.61453798311385,5.51538209125375,6.57792161976847,2.95798555837467,4.03381628145877,2.47409784237297,1.60018263531951,4.55535419947865,3.91876495831301,5.16025097825317
3.9689432458466,2.68007948969077,2.9344541916917,3.32622360313524,3.875187372053,4.31363300510548,2.46893925066982,3.41260929058072,4.0416663087848,2.41750794600847,5.54100670143435,4.05609319967982,3.63402194752543,5.48900653266987,6.57340430726986,3.00446031091099,3.84348370528432,2.38102851082453,1.40018405094415,4.72080025601352,3.93159426532733,5.43537126524616
3.9857933111626,2.78721774914894,2.65585177232758,3.24899997581908,4.07086068738066,4.41622554494904,2.44430389308451,3.25126456619588,4.21213484025994,2.509017106097,5.57872731027666,3.97303533686933,3.52500281183981,5.46316890506955,6.5184104714734,3.00686814412,4.07250355884096,2.53403768863013,1.71646986040175,4.7696673325902,3.97129262431431,5.19541298707782
3.92447060449566,2.59130657242966,2.62398363718418,3.69949984297883,3.91217229313177,4.34817383106194,2.32397873572573,3.47302902973465,4.01649392305344,2.46993463178201,5.54935670943002,4.00959507992059,3.52656974278134,5.57235992700619,6.45689472948288,3.00264953926856,3.78175976911312,2.63198030600692,1.34451011322087,4.70792607346451,3.97719310724171,5.46694222116698
3.93334340387946,2.62254285727015,2.7040359554929,3.21616303693613,4.00137716225723,4.38267015854309,2.58360995736559,3.28627816800553,4.13159572257452,2.46013387750041,5.57928290828774,3.86389442058899,3.51619819118229,5.46685276022751,6.48877450381576,2.98205997000079,3.84294362668367,2.58401744588107,1.75523605455606,4.74613986653725,3.95733983436124,5.2642651221063
3.9606464976927,2.54896131596463,2.73288254485428,3.38302948487518,3.89063722735372,4.35102180347728,2.39509298301459,3.28124170626805,3.99171296529701,2.32749106558601,5.56042764992323,4.06652496351974,3.62176860595543,5.50595236758691,6.5391584197074,2.92356977203605,3.95082394470086,2.53371143000133,1.56834843768922,4.77534720143676,3.98360000282987,5.24124753007377
3.98782332098067,2.82099079958799,2.51895487010581,3.65046376818049,3.97841311516398,4.34066124339305,2.64998128234844,3.30179001950129,3.96848928519758,2.59166878568751,5.53749179652181,3.96501910545401,3.53940475781741,5.5337063649532,6.55362545460082,2.93420225626522,4.02240758475561,2.4771329605197,1.76858833045241,4.68205651237631,3.90303011057267,5.36358762649495
4.01722759739915,2.59381547510209,2.78134232790746,3.03269690924627,4.07868226396718,4.38435705138849,2.3595255889068,3.2645526291402,4.13109544285695,2.41421097713962,5.54247166629119,3.9784224703614,3.54232138458642,5.45315846913228,6.66638395128002,3.03676526713479,3.97836239842729,2.38149430599994,1.59980512095628,4.61880303464914,3.92602417629629,5.39854259003315
3.97037609005718,2.61720267204048,2.48544221902453,3.84118111885213,4.15358837429012,4.32842932092948,2.35898703234082,3.44354917101008,4.01105841876273,2.54627973087036,5.53613449646756,4.12647480698032,3.65064682560746,5.46658933662857,6.54060213133164,3.02644559523968,3.98344676692579,2.50008414980913,1.42930492676301,4.59018015617027,3.93585143911282,5.44950343689477
4.00345576361222,2.49203342366509,2.50054779963923,3.44438632670006,4.13708917366229,4.42570585572933,2.57928242401493,3.35028067138976,4.19420471694887,2.36797314622563,5.58530620694441,3.96880251927776,3.59735230139369,5.50846013838515,6.4970751379443,3.02303930199769,3.81618490912516,2.37449823680772,1.77628672164458,4.57586795130314,3.91365805044793,5.43563027081247
3.94538002166507,2.79658854014475,2.5549971969605,3.43745137917381,3.86894869615507,4.42454253733354,2.53055657850934,3.31281384382474,3.97903582473145,2.63059418907716,5.53080842767999,3.96121870589646,3.62314552611185,5.49458840364141,6.50337429514936,3.00612773025638,4.05535476611546,2.64269079442872,1.64203683544859,4.59047486720982,3.95443790852159,5.34375575279011
3.97540587902593,2.31906123329986,2.84762240557241,3.41840393143424,3.91328078781018,4.42388119908279,2.33958860919413,3.34517958723478,4.00653578972863,2.41924308446188,5.59144867978145,4.05224122887251,3.56007173634782,5.40777443354173,6.63566141840688,2.95318376353667,3.88021410088179,2.56953731619629,1.37527667088602,4.76089192349347,3.93882228353582,5.42871989773644
