"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
0.0891468493061028,0.154475006446365,-0.0213085607353188,-0.0513419645638244,-0.103494678631095,-0.285088668660885,-0.101461005765419,0.0248127102420276,-0.0385120759690173,0.137130302528649,-0.0469773486978035,0.116071056738501,0.00155993628379582,-0.0868407811430457,-0.11837472344117,-0.0238165486613669,0.00754337417539478,-0.144427695409907,0.0125446921096429,-0.263765047245461,-0.0802742025217318,-0.0706072746753184,0.176270470271667,-0.102361378781306,-0.0239028865472122,0.0140576509758068,-0.00236479859577971,0.0738935172490495,0.0086881642025974,0.00655657611026672,-0.0860555605650118,-0.0354064494559665,0.17594338427562,0.218853513387842,-0.0159945627809928,0.0418892648950333,0.0334173092535085,0.120443465871954,-0.0220054791239277,-0.020996179715123,-0.140471346345761,0.0227487871748246,0.0121618621232463,-0.00156363685779147,0.012295419953274,0.0627440493223761,-0.0197264625138616,-0.0754095455187897,0.136388561486464,0.319210510518501,0.0103477541953074,-0.00571232189171629
0.109924260692029,0.0953343921622295,-0.186982251875658,-0.104190386661425,-0.0161536086795034,-0.263030789759974,-0.0515724720936826,0.0244649381277321,-0.0331936513918378,0.109469900705486,-0.0466572662609082,0.140750577058535,0.00589590804707088,-0.118543993452532,-0.0980295184556914,-0.019315510010313,0.0430753301994108,-0.107160716339012,0.0238018445769173,-0.256200992251693,-0.0609830363790089,-0.125148934497794,0.045668493163586,-0.000846409948482251,0.146419698028591,0.0667355791689197,-0.0177818129168728,0.194782909534773,-0.0510193470935595,-0.00920250632117684,0.00789307983895299,0.00169305150079092,0.168685679104795,0.203033779013538,0.12569887749865,0.196255159431794,-0.0186955825545364,0.272482868398596,0.0783147869697532,-0.0338952580703546,-0.120618044429755,-0.0845245976368447,0.265135837265694,-0.10752134315365,0.0317331862188714,0.127226645662022,-0.081125626841006,0.0813078845932411,-0.0944507555170237,0.357108970609903,-0.00737210867683736,0.0528741924781116
0.0956108381401141,0.0787177953363241,-0.067572869343677,-0.193822955692992,0.0443413828825657,-0.260761658863766,-0.192899450805525,-0.0117288212025492,0.0493814582875321,0.152805214320235,-0.0539607673137235,0.135005194096832,0.0267239751771123,-0.088101811791253,-0.0741088161409405,-0.026299311862418,-0.0202310117539826,-0.116619852205418,-0.0105637403586037,-0.302204687494851,-0.0869939955631079,-0.0509840108244155,0.0347999884791918,-0.101168646708801,0.0276585815958655,0.0589698793735652,-0.0141548836658276,0.0128481490953839,-0.0641060980920004,0.0252230341232489,-0.0884396074101942,-0.163057401730423,0.190566167191869,0.124756729379479,-0.0823492680999667,0.129907045403867,0.0482549339876796,0.0786912681752155,0.0309044251864628,-0.0123491348026375,-0.0944003611107175,0.174594981086486,0.137390150199849,-0.0672872266745964,-0.0935245067682764,-0.0600588146350597,-0.16709283435483,-0.110265425943966,0.0796375994051483,0.33526684512102,0.0206457772496181,-0.0331603655704834
0.115606380578275,0.163287654181748,-0.153526756640675,-0.132689575941648,-0.0477063317761345,-0.258876719696471,-0.0688613851799818,0.0211948380071502,0.0102721484557985,0.15888390101097,-0.033227656267039,0.161503283401508,0.00445384163365282,-0.106318944462429,-0.058543603960104,-0.0149106719955018,0.0227612070942561,-0.141053191980952,-0.00330788238453241,-0.243158007076932,-0.08261866599879,-0.0436251760745152,0.176093787929586,0.0424562693333581,-0.0306934020741775,-0.145943572862902,-0.0219935915126393,-0.0150362827941155,-0.102617898722794,0.0163333379004505,-0.125903076994289,0.0351950008448405,0.253572268354553,-0.000274132418694123,0.098354439595456,-0.000252310627104848,0.0976244886051336,0.197407898426012,0.0259608803990719,0.0852984918943868,-0.0971952929413109,-0.0102888886183544,0.0944125614815331,0.00284556020278355,-0.160142027407794,-0.0853784725808119,-0.197910218248276,-0.0524669778783948,0.0387462417227666,0.406048486611213,-0.0571817063372175,-0.0586722401355812
0.109187021393448,0.12350538681113,-0.0692921774186694,-0.171798357464195,0.0183546538081554,-0.284149791305053,-0.226461837053593,-0.00372368286032146,0.0486831286742856,0.170871434785853,-0.0526506329489177,0.15562341400012,0.00497371580402995,-0.117932317786201,-0.0976388675641191,-0.0143322233404489,-0.000262432939768822,-0.155897598134982,-0.00272659826024406,-0.16595290443303,-0.0692385852672825,-0.0429949252422564,0.139985570964834,-0.00430366065057205,0.106975017424107,0.0183266295931514,-0.0181549443308895,0.0310324710744819,0.0490285785873569,0.00494357218735285,-0.143431402035632,-0.185459803185647,0.222533465537772,0.0677145834859568,0.0281695318472741,0.0732279525129525,0.0780008130401574,0.134277641333955,0.0204835394612065,-0.120675691534371,-0.107781831365531,0.0036682345397682,0.0517734189529179,-0.0043116279361566,-0.0560296705457027,0.0419169222213099,0.0478952174754892,-0.113400054682679,-0.0836824627385083,0.313741716804719,0.00313327501839634,0.0537202708605956
0.0864758112638865,0.118468713923268,-0.130343938798069,-0.134053097747239,-0.0302806990783283,-0.364416622909617,-0.118048764788338,0.00450430898296345,0.0233893613879242,0.190907922818516,-0.0491155808462406,0.0894274376291416,0.0119020117860218,-0.0942997338842713,-0.0780056732777252,-0.023749372601693,0.0436609907949308,-0.154295138743044,0.00141036404297394,-0.249025575400325,-0.0752631182607477,-0.0602528323264251,0.0516789383523305,0.114859771484939,0.0642698302875818,-0.0603361239677273,-0.0317210796547722,0.058673100020286,0.088697256736749,0.0127055510297942,-0.0678364570332798,-0.0745278047704337,0.0640818658145927,0.172870415058981,-0.0245651399238252,-0.00845706384118334,0.171933536826323,0.132662227684142,0.10662414820109,-0.0393036771580443,-0.140202263279563,-0.0397728415171285,0.0623082223668764,-0.100509982229925,-0.080555341765807,-0.182067615762558,-0.046305131087678,-0.196585842920507,-0.00946962978316205,0.288265076931317,-0.0631054524303461,0.00192356513146925
0.0974433320479915,0.10383600031066,-0.12092946768799,-0.121632528078477,0.0103637333018591,-0.309685455288897,-0.170592186966223,0.0107304304755638,-0.00279377436047456,0.141769533322177,-0.0471967840089554,0.117714387402664,0.0148433241658185,-0.0869654990282243,-0.0641905589602943,-0.0116237897184118,-0.0368980685240212,-0.115696056316154,0.0197117800032665,-0.241858209063406,-0.0744435302464399,-0.0555595776873834,0.0920818212600101,0.0652837705018665,-0.00800596897928286,-0.0957848640518677,-0.00771543369615133,0.152327162990611,-0.0866135031430267,0.0299873994487874,-0.109218947863671,-0.15788714220981,0.220487213517261,0.165798763259559,0.0165031898056071,-0.088552192151936,-0.146251564316442,0.235000534428063,0.297856587643682,-0.131667507924661,-0.139498615521028,0.0154004597264425,0.187663629877329,-0.0526820622170459,-0.226474504065507,-0.0100066201781873,-0.180168694447321,0.0182681775559988,-0.173583186542744,0.272260356016955,-0.0654682305492541,-0.117891937719302
0.0964877639432323,0.122033737176266,-0.184375961911748,-0.176993584189157,-0.0972023578602172,-0.311919798837358,-0.136525619562272,0.00921155166904962,0.0604088607976924,0.143049280820208,-0.0434537404715033,0.0883539400797326,0.0099056873961968,-0.0951745789833597,-0.0956628202039305,-0.00769153165114715,-0.0152356373195734,-0.0922238615457451,0.0256476586135245,-0.181889943481064,-0.0624492207297013,-0.110319357545573,0.12661596661652,0.0307237057664442,-0.020760515390466,0.0811531006685289,-0.000296253863055261,0.0189684476793904,0.0591078419183209,0.00928636750511939,-0.0247682940818436,-0.0102433494320833,0.227143308528434,0.0922884093426918,0.114419149064081,0.0585079055912972,-0.182993222523503,0.147366262313988,0.202584624735131,0.122986754253685,-0.0946468020111598,-0.180272253709316,0.13651086570914,-0.000549890134254533,-0.146110343808913,0.0327712665811416,-0.173840719384451,-0.151064506178782,-0.0150284392184621,0.249293794003375,-0.0704448970168604,-0.0585812594601702
0.083406346562302,0.0951782016237594,-0.14681061791674,-0.129644481548935,-0.024064742466275,-0.304501379790865,-0.144757860708293,-0.00244838865742197,-0.00224504002699847,0.15773102449283,-0.0360867161180878,0.145953769279894,0.00851596575116524,-0.0736116336360992,-0.0746452571878668,-0.0365737533415887,0.0600370373241821,-0.131618054372219,-0.00208287629066311,-0.176202604026008,-0.068214618010295,-0.0868919232999851,0.137797279394215,0.160650319238257,-0.0175542183999847,0.0538038297156475,-0.0136902726684656,0.0878417996882723,0.115147741462526,-0.0121142771204766,0.01542035313288,0.02631926937076,0.201818102854073,0.195778601688704,0.12841487484109,0.191207290335304,-0.0561502878422617,0.114261916304463,0.0849733669563588,-0.130535176919897,-0.127847945968233,0.140660017583682,0.0481817880766693,-0.0766931072138446,-0.106756566030533,0.0595644518819938,0.0696942533835907,-0.0827846647436566,-0.0429461482657142,0.275010683544754,-0.0324224167973588,0.0220637272640776
0.085898691582645,0.128116973164309,-0.216487860592854,-0.061121871437214,0.0479605204540372,-0.282819383344442,-0.120255798773486,-0.0107873787747813,-0.0260443770704141,0.171634548545509,-0.0508162054218187,0.0568952201824545,0.0131367204778946,-0.0890845140921088,-0.0837279810981968,-0.00908325824044811,0.0179168980274631,-0.0878418715664608,-0.00733476580413001,-0.184317164872424,-0.0777200747289953,-0.105096908970235,0.033307648467429,-0.0511257977756204,0.113516278451324,-0.0352266969335116,-0.00355028547002297,0.00759998309120881,0.012444499565013,0.026077391866865,-0.0706537116481662,-0.000143800869001992,0.117659524971047,0.0677393998818471,0.0106124673316511,0.107640374726599,0.0101161553898811,0.0441373961678583,-0.0129452371609114,-0.160411229425048,-0.138912665207196,-0.139912573160788,0.230618859000664,-0.0305019989952881,-0.0784011488663014,-0.0507353348688475,-0.170766378244578,0.000574526892822666,0.00764181807366291,0.304052982846262,-0.0418034858016555,-0.089571796827208
