"","ARCA","CAHI","EROD","GITE","GOBE","GOPU","HAOD","HYGL","HYPO","MEDI","PEAI","PEDU","PLDE","POCA","POLE","PTGA","STPA","TRCY","TROR","VECY","VERO","WAAC"
"31",3.00383556471931,2.04253031647835,1.25619752254156,3.23029964780561,2.94057518858234,3.33835288335013,1.78507869259373,2.77084755191714,3.85289093869745,1.81054884525054,4.36300096127821,3.28713012285601,2.72711147318621,4.84691290292497,5.71113574850411,1.8058509537425,2.85398361725733,1.88796013661592,1.3959826749139,2.30459239298699,2.29151580474798,4.62369254748552
"32",3.01373578884031,2.11943828058485,1.90810420902402,3.08311417715279,3.13362653075607,3.45129238813686,1.65577620104619,2.7535765939227,3.86669251067858,1.85624491519855,4.42661968244617,3.23668515613988,2.76226941071126,4.90922522409687,5.51081324348261,2.0019785512986,2.81799838312355,1.84003923862702,1.82172510207301,2.47749831833775,2.22019493232758,4.49352820201623
"33",3.06884138384885,2.32382658128732,1.63240054620453,2.79023784502182,2.76460052792687,3.39105898346282,1.71353107625221,2.96039188185729,3.83170251771942,1.92639309004971,4.35295304132279,2.98222122198454,2.72951522451773,4.85072002422123,5.48419405861031,1.77756248183851,2.91079506618081,1.4381505439968,1.46463294390879,2.34991687100927,2.30683297713202,4.36743768064395
"34",2.9617734847527,2.03532378599486,1.99787064304351,3.10989699178567,2.96714127613531,3.4431288854456,1.76613349695467,2.71279516321237,3.75244368071037,2.12611980838538,4.41645587755541,3.36574925788553,2.61654478103311,4.96499341374036,5.62403811109958,1.87961197119281,3.01565374499667,1.88838555541533,1.72223029295751,2.51971810685838,2.20234037121662,4.78554444553819
"35",3.06903313190428,2.00347627774837,1.57321186474069,2.75104938488805,2.84723348486639,3.39841803286221,1.90800953945723,2.59159170398165,3.75403706057676,1.93462493278069,4.45846238976585,3.36944737180047,2.69740570982944,4.98146955293254,5.37491042119069,1.70415485103493,2.92017396508597,1.4585737837699,1.77158603540037,2.09539895691478,2.21213488911991,4.44861707424223
"36",3.06872264914198,1.71529866250815,1.49989344563185,3.06496864371115,2.95815568825494,3.49081620950591,1.69312228153648,2.87871335908577,3.67442625909883,2.0978169851827,4.43985266838503,3.09086710569728,2.68209098796802,4.8184902511269,5.53851338530745,1.7474082748439,2.93526812318669,1.49312044849479,1.34794876794195,2.08732156082205,2.27700241821891,4.32774710526185
"37",3.12499715698241,1.86386849820679,1.55128416933918,3.3798569582735,2.76267799368385,3.31808055229946,2.11785931067836,3.0225156446032,3.7507951236422,2.11488361420524,4.46735199697017,3.0698954662212,2.60411298044485,4.95368086373198,5.26413544172351,1.83935960470838,2.71610811895379,1.8400059954187,1.67507572540563,2.30771296860458,2.24775883004129,4.6201704553302
"38",3.02399903151456,1.96870360662986,1.85013436920434,2.77508238666444,2.78158312901171,3.37305291541846,2.09373560136649,2.73610975449787,3.73460622919814,1.79613151930139,4.37226262306353,3.44735062816751,2.69077629998435,4.99844670431038,5.28151101051936,1.78403184421165,2.89550466993308,1.43947963298885,1.83213918462752,2.23366680262993,2.23200269944061,4.52495316307062
"39",3.03431535990319,1.62804129155371,1.55220251332376,3.70195536116055,3.11871380838461,3.26217867839879,1.51681375320335,2.84105995208448,3.90616904690733,1.81481832642064,4.37375574297425,3.11309060882205,2.54868936642318,4.88100784975487,5.21808192816777,1.88857499141932,3.05466581275143,1.71965104716168,1.72012397390376,2.44193107014864,2.20182500031318,4.41778749954079
"40",2.99285361335748,1.91871716973768,1.84536919502187,2.89514842123861,2.7703028669205,3.25752189818519,1.9845238829916,2.63308832943729,3.57016504544863,1.95138890938931,4.37066461327277,3.07470582006158,2.63191080314252,4.80611499672908,5.74304937058156,1.89373745337929,2.63350036647361,1.76667612573712,1.21954338752946,2.15440911701634,2.26395729192865,4.47205046301689
"41",3.12567760742848,1.85444692528422,1.35644456666347,2.67140063314352,3.02863386490006,3.40518283011559,1.89016805254115,2.75084783130603,3.97024421631852,1.74431819678369,4.36177189824448,3.31279859364432,2.61918761628721,4.96247852123972,5.45599794542361,1.880452115978,2.84226242993842,1.65683794679722,1.88441244328775,2.42467329310888,2.30061130604426,4.37127481949673
"42",3.11911952071105,2.07490692227521,1.6681152702589,2.646796948331,2.77613954870889,3.29605939293803,2.01478229463231,2.88032269276823,3.5867257534949,1.91878500260692,4.42418161595522,3.26583373014573,2.76355215344132,4.87376292592896,5.51743897023724,1.86280979091468,3.0715880281302,1.85480641766571,1.94482786816476,2.34426044460284,2.30664344968398,4.49843690227478
"43",2.95817033770986,2.40303251836582,1.74346988541161,3.25965273278088,2.99550002104502,3.242966560825,1.97227155720185,2.76230055439568,3.68730463446864,1.74929908357702,4.38250309139909,3.29205037043945,2.51864743196947,5.01670825341319,5.84244476600919,1.85912490624025,2.93244009076594,1.51739718585518,1.54742148130031,2.51161824991286,2.24895711364399,4.53850800917789
"44",3.02185841685505,1.71256135554392,1.86075645933493,3.32071589898667,2.91194308312058,3.38042473588374,1.68679490652467,2.65912882019776,3.83148015761494,1.92973001410468,4.41564345682507,3.42727331717799,2.67193107070716,4.98877165960943,5.52907533697607,1.96658146129223,2.89932785460244,1.63525378930199,1.93060251783374,2.31959506043605,2.20231374529358,4.38357840969031
"45",3.0864273375017,1.80045293679043,1.76898580518423,3.34750147512359,3.04702808170074,3.32523482751432,1.60127178332792,2.89743842735099,4.05631021840604,1.93649969984862,4.4043378038967,3.18988431038125,2.65565192563689,4.80825514971353,5.22545914238197,1.79046274101212,2.8728303168642,1.23915518224495,1.75253097982155,2.4859262859191,2.19175963329135,4.74808434942399
"46",2.97597521290527,1.80574831804967,1.25835172522831,3.44856149265629,2.85968705275375,3.33469999161857,1.66248782377928,2.83253293588163,3.83723471799379,1.7711217933887,4.37583896396971,3.31058303118841,2.54711302607251,4.90356383947735,5.59258972652245,1.86613228280454,3.06377225647588,1.51870635445677,1.76102425131131,2.1133804307038,2.26453728155123,4.28515511307618
"47",2.99638499019602,1.74911392770664,1.48034595682969,3.47095724069197,2.79809941674358,3.38183510314337,1.48313434835007,2.87695608580137,3.82967271378466,1.84431458099074,4.44917645472345,2.99863884953667,2.64093983145253,4.78984753122586,5.13593994856083,1.79565284680608,2.78595474141998,1.49183955350224,1.62162656990381,2.29348734711866,2.31250129486072,4.35631288082331
"48",3.07667601248517,1.71108951633907,1.48405973129825,3.10228150007114,3.05164593857133,3.46892661987153,1.79458203193051,2.86327461630272,3.47590466350907,1.86484410630781,4.42950520411604,3.31584125857701,2.59291083677839,4.84151870876937,5.20513035901162,1.82921751105705,2.52039554670114,1.48825405776731,1.67814816612625,2.30958983201218,2.23291468200422,4.75717607468645
"49",3.02632888600093,2.12855698906928,1.60062116852028,3.22442624669294,2.87613662270677,3.48786820354932,1.87631288921354,2.62429243513388,3.5246736849561,1.89342668376893,4.4659191708643,2.8779319638691,2.56796952292192,4.92709103018073,5.5946003544506,1.79848818695311,2.9130416679019,1.44975573468974,1.35120022223322,2.27768235744188,2.23252945576234,4.72447983071662
"50",3.02953668897966,2.33070690058481,1.4948836027788,3.50917556624029,2.79477493073813,3.45974918684582,1.77191754613494,2.75834748676458,3.51978383422582,1.65587140874763,4.40294363778888,3.07405988069823,2.65555429805304,4.98722468890977,5.28081027639699,1.89929922785315,2.84104213128547,1.71858771285728,1.64222589068167,2.10257744913516,2.29366117470266,4.2879091920378
"51",3.12594246377009,2.16388356259289,1.60774925298641,2.7789710572898,3.08235293356971,3.23406619845895,1.81401381982582,2.7676414354687,3.7713872143998,1.69576130903041,4.45117946455984,2.93350350103245,2.52075039786125,4.91938890105707,5.58301248212139,1.94219542897475,2.57259473030897,1.30762234769939,1.96829894910629,2.21057284106298,2.19554913080076,4.46370588448589
"52",3.06284972622555,2.12083333192258,1.80937302580943,3.08560992094219,3.14130429068688,3.27907793897863,1.87197230757798,2.55695156043947,3.54016270524348,2.10703016694814,4.37960326081736,3.20722727208666,2.71201984150555,4.85226781405648,5.83547692432607,1.9880129839214,2.55579755262873,1.75221494674129,1.3380810571069,2.40402397390711,2.24493546986538,4.65897007879979
"53",3.04526791884758,1.80336053394643,1.26190658157369,3.33569514960177,3.18607317552078,3.3690915339545,2.08299249559338,2.89508633400935,3.51736699102943,1.72743622776682,4.45373782831847,3.2101604602782,2.5580865634345,5.00268323977138,5.27521815855905,1.77508975810047,2.96530437817729,1.7630791588745,1.40761066058766,2.14449169103525,2.26072934239466,4.79383720732045
"54",3.0946175540375,2.34139888977497,1.45823074347372,2.97169796253433,2.72838327379866,3.4412834905851,1.73558831464787,2.68312175582212,3.7226811630961,1.95806707826693,4.46524762691928,3.18386913795648,2.60309209943916,4.79368458009043,5.85995410080804,1.91242799885728,2.85601473725977,1.79556966606111,1.90337970310238,2.39946303509692,2.25221256086982,4.49839541013018
"55",2.98595293630228,1.72059909633765,1.3701633508834,3.74224552713267,3.17344625933049,3.21674615397428,1.71456230022938,2.68153954688143,3.64877234159277,2.13412314285385,4.40382190435012,3.320542578013,2.63357536844231,5.03068105543721,5.7000278380566,1.74905083230764,2.91948857781115,1.63419004974445,1.51863939153818,2.12181750084051,2.22041914234294,4.58638907411026
"56",2.96710365393796,1.68693984794744,1.29433785337086,3.54802282642451,2.82007854148267,3.27433698533564,1.62906726410827,2.76355209655965,3.67875028560457,1.66299761365751,4.4412915174276,3.30589627301902,2.60473739033275,4.97502969221297,5.47797306139947,1.8838380790567,2.81062989614014,1.78749130228855,1.58544203954319,2.13063103706813,2.30985517008997,4.79653291957872
"57",3.02087663291364,2.29292370040666,1.65112041920976,3.11592742918983,2.87233687582696,3.41175428969356,1.66153077901906,2.99845985079855,3.50911686605009,2.02731815343622,4.38946611801061,3.47097462969519,2.5087493151679,4.79963994896467,5.69278381575282,1.74505608516628,2.88746803360333,1.82318520737704,1.64905026558398,2.11734409395866,2.27825521786119,4.7783711042141
"58",3.07922862859744,1.61388944090939,1.71147862878187,3.63617294250541,3.08156183641146,3.22260965076042,1.80725651808996,2.7518601671082,3.66959558234021,1.95444099219898,4.34799455796515,3.34741418964103,2.53746858891723,4.84137423067747,5.48339578004115,1.94986626097826,2.56036363398958,1.96112209188226,1.49355201069859,2.51712987170425,2.25333752885672,4.49808120515657
"59",3.03987571764906,2.31403351210002,1.4073694930795,3.19995721520717,2.8676595134106,3.43594313133205,1.84759734770396,2.84805559425518,3.87200497142901,1.68529997293534,4.36216412885584,3.38003224979811,2.52716625284254,4.82860982328074,5.38966766062744,1.85780731034318,2.68170340726997,1.45596939228574,1.54771211390537,2.10480291195352,2.21343154920423,4.6262142918444
"60",3.10399571725516,2.03678832724572,1.38988108962994,3.67952852570987,2.80160942058748,3.27888006084804,2.17592214081183,2.73323388974301,3.47290551436589,1.90138231126216,4.39221890129805,2.93657992129442,2.62611446671575,4.86916372793574,5.48654724473225,1.94574988857823,2.89323274273991,1.24358224404461,1.7247102133743,2.34208964842246,2.23574697388517,4.81242596594716
"61",3.01776724059637,1.829943136363,1.34794876794195,3.12333068074161,2.98317109762019,3.31433668714634,1.88602237184583,2.66236878879838,3.76553294489695,1.75564139948783,4.40982120689325,3.24038768867969,2.75801125329928,4.9518054307691,5.3134635506118,1.96622158980639,2.72095420305101,1.52574871155712,1.74320701574575,2.41716940562514,2.3130863770947,4.54252801734009
"62",3.0135702686974,1.903743485746,1.61920474538327,3.73955384706519,3.11795583245092,3.24175350691572,1.4595614536208,2.96712489804412,3.80115187373173,1.83184327028928,4.40205981439924,2.86152314294886,2.52799418545135,5.04511875499396,5.31808016611958,1.75164418020603,2.82505888904211,1.35037027492765,1.67073629157767,2.26641414608543,2.25950766336193,4.70592023443321
"63",3.05480733236646,1.68006327305488,1.80186388847799,2.94581643535238,3.0169584240809,3.27261825275514,1.72240147367044,2.84430743765821,3.79479519313614,1.92618587982646,4.3940480304953,3.15968214955878,2.53310557339079,4.79979697016767,5.60582550711911,1.90083902939945,2.57637158121048,1.61556473969997,1.91804614609627,2.19305878841012,2.30503913621115,4.48436233646519
"64",3.10583044386064,1.84013855708496,1.49776776772724,3.0618091523928,2.90535068418841,3.22911238124035,1.84810160889008,2.73708600508227,3.98900558724386,1.84035766653176,4.46334038883637,3.32068886106573,2.72870057480843,4.8969046007269,5.56050823117462,1.90071353331697,2.72548232625094,1.25916302653167,1.60356420103914,2.31646713869641,2.30724232970374,4.6066608768456
"65",2.98132631585462,1.92727469454491,1.40761066058766,3.39495114020838,2.94676272191006,3.37632193384727,1.82282797448679,2.58397873127317,3.77544682466273,1.93133655867772,4.38871813349681,3.50743119015154,2.55523893969244,4.92292405236646,5.1491352970918,1.72171653179213,3.12338556908259,1.71777459798184,1.23602237861199,2.50315604310181,2.29239540497918,4.24092349922047
"66",3.03781735255614,1.65748988437872,1.62878766264859,2.70826422565407,3.09432883358346,3.30153271053297,1.70873186838849,2.8891316251658,3.95366782546033,1.71671238966177,4.37575785003397,3.31672860374925,2.56182215665255,4.8870648848351,5.75014859298014,1.87837908424499,2.83560388992486,1.72573981134018,1.23508404902124,2.19020068297633,2.27869701470971,4.59438663839019
"67",3.05287455301934,2.37328427690038,1.50124699595632,3.27069467879847,3.10277478238467,3.25337620501614,1.47680371139711,3.01860027367163,3.60063022485701,1.93006024192986,4.37223446440812,3.33689343074072,2.77937837175683,4.83171629766847,5.29025536873605,1.88231646159104,2.54397327497226,2.04897048827793,1.65377522964446,2.1833353537716,2.21326272768436,4.31158578079854
"68",2.94860058087747,1.76064011834152,1.71307702307637,3.07063713448635,2.72013947835713,3.29262664666976,2.00200461700136,2.77184541524603,3.51518427522464,1.7150493760131,4.46724657171132,3.20481301715396,2.58399753619202,4.86050316100559,5.36124615874944,1.95242629562978,2.90273232370221,1.37839567437393,1.9633965251187,2.46547360455532,2.30702774913529,4.26017346130934
"69",3.06948489941614,2.08525823708554,2.00530094171499,3.56706916053427,3.19656440650917,3.29848395191938,1.99911005015921,2.64077371311515,3.62004352685036,2.04840439625207,4.36975492807245,3.114864929452,2.61748374882237,4.82968086479891,5.16923036405385,1.73592323365217,2.8804305946388,1.71147862878187,1.48664011537779,2.2995774559318,2.27148617257506,4.33816577556432
"70",3.06310255563735,2.22512518681622,1.89298238644251,2.711874184891,3.01405318342095,3.33963217864274,1.8304931571973,2.9327878588447,3.58401279791837,1.95282250187386,4.40064857095482,2.88518288349367,2.79157531962133,4.86042489311535,5.55667602466674,1.77365309972853,2.56768407133717,1.99015924172,1.62136369767719,2.20770247842903,2.20348246577499,4.6787354974215
"71",3.12293434273642,1.77953087220153,1.39885912461481,3.37941484998461,2.89600772904178,3.2388473708,1.760320081321,2.98254005812881,3.80094128736809,1.64584321393518,4.40900455681246,2.98453876002057,2.76585115711155,4.99756542915421,5.63140908418951,1.75840106642148,2.67534494452812,1.46224819118651,1.55286589241748,2.09821351019324,2.24344219635762,4.36957024613962
"72",3.00449571807429,1.8987978930683,1.367421600844,2.78029351978086,2.73183928528649,3.45778982018271,1.59553381513315,2.99767336284078,3.55816886067263,1.844394849299,4.38686399357546,3.04352237509935,2.71880698535249,4.92196621537722,5.54217892886454,1.92324415889021,2.89076207111682,1.34796870944453,1.63374643767821,2.43794693389849,2.19630054819196,4.57606893918036
"73",2.99610079747444,1.90130114059188,1.76680392308712,2.78812723934788,2.80069025047558,3.27073889707228,1.59010498693126,2.80712264620316,3.65475619765168,1.86933393579299,4.41512350098713,3.15458910259989,2.5943341642618,5.0018924207834,5.31838564902537,1.86910981225719,2.8899243642421,1.66328961847155,1.33918544422352,2.0790773751338,2.21185013816464,4.43915151341458
"74",3.06272122398461,1.88949666123642,2.029653689419,3.78113989059306,2.78346804640809,3.37547226590849,1.85995979363407,2.93832168757812,3.74277604695558,2.00143961426436,4.35772661074818,2.98705676364166,2.52079942250591,4.77586541923004,5.7754330188653,1.78035055599766,2.96377001189343,1.38505392339798,1.59537406034505,2.38402241560732,2.26969423210677,4.67189735683683
"75",3.12858961064157,1.75981159376062,1.69575551494485,3.06450578779007,3.19826737157798,3.33122912068298,1.63682765735554,2.93421760319218,3.85234974537053,2.10264698426188,4.4296179743675,3.31223679146477,2.55837692859872,4.91341927024691,5.37941569257799,1.74883140495637,2.96035415522615,1.5745666102393,1.57291932260115,2.38882313698855,2.2358685527437,4.82996046674124
"76",2.98354901395629,2.39419670447101,1.77541314623071,3.23712054126186,3.05856534006896,3.4257609813591,1.7420434925157,2.68567727185593,3.85773081853074,2.0084599367874,4.41541006471087,3.14473847125069,2.63289273752951,5.04052235397763,5.25658248233608,1.81719126774315,2.72572930393059,1.73735647796867,2.04897048827793,2.44966082829136,2.27977524490359,4.34797382663352
